"state_name_33134|devicecomp_name_50106|devicecomp_name_50126","Specialized Module","Moduł Specjalizacji"
"state_name_33138","Hero Core","Rdzeń bohatera"
"state_desc_33134_1","+1s Duration of [Pollen]","Nałożony status „Wichura” trwa o 1 sekundę dłużej"
"state_desc_33139_1","Obtaining (n*1) occult scroll enhancement attempts from this Almighty Core","Dzięki temu rdzeniowi atramentowemu uzyskano (n*1) dodatkowych szans na ulepszenie sekretnych zwojów"
"devicecomp_name_50100","Overflowing Fragrance","Yi Fang"
"devicecomp_name_50101","Cloud Surround","Yun Rao"
"devicecomp_name_50102","Flash in tha pan","Tan Hua"
"devicecomp_name_50105","Swift Module","Moduł Zwinności"
"devicecomp_name_50107|devicecomp_name_50124|devicecomp_name_50148","Expansion Module","Moduł rozszerzający"
"devicecomp_name_50108|devicecomp_name_50123|devicecomp_name_50143","Polyenergy Module","Moduł koncentracji energii"
"devicecomp_name_50120","Stars Chaser","Zhu Xing"
"devicecomp_name_50121|s6diceability_name_51362|state_name_33682|state_name_33810","Celestial Broken","Po Xiao"
"devicecomp_name_50122","Thunderous Vibration","Zhen Ting"
"devicecomp_name_50125","Conversion Module","Moduł konwersji"
"devicecomp_name_50127","Pressure Module","Moduł ciśnieniowy"
"devicecomp_name_50140","Combat Mode","Samowystarczalny"
"devicecomp_name_50141","Control Mastery","Mistrz Drogi"
"devicecomp_name_50142","Sky Shield","Sklepienie Niebios"
"devicecomp_name_50144","Charging Module","Moduł energetyczny"
"devicecomp_name_50146","Expansion Module","Moduł rozszerzający"
"devicecomp_name_50147","Energy-saving Module","Moduł oszczędzania energii"
"devicecomp_name_50160","Expansion Component","Komponent rozszerzenia"
"devicecomp_name_50161","Extension Component","Komponent ekspansji"
"devicecomp_name_50162","Energy Component","Komponent energetyczny"
"devicecomp_name_50163","Conversion Component","Komponent konwersji"
"devicecomp_name_50164","Siege Component","Komponent szturmowy"
"devicecomp_name_50165","Swift Component","Komponent zwinności"
"devicecomp_name_50166","Supply Component","Komponent zaopatrzeniowy"
"devicecomp_name_50167","Cooldown Component","Komponent chłodzący"
"devicecomp_name_50168","Enhancement Component","Moduł wzmacniający"
"devicecomp_name_50200|devicecomp_name_50201|devicecomp_name_50202|devicecomp_name_50203|devicecomp_name_50204|devicecomp_name_50205|devicecomp_name_50206|devicecomp_name_50207|devicecomp_name_50208|devicecomp_name_50209|devicecomp_name_50210|devicecomp_name_50211|devicecomp_name_50212|devicecomp_name_50213|devicecomp_name_50214|devicecomp_name_50215|devicecomp_name_50216|devicecomp_name_50217|devicecomp_name_50218|devicecomp_name_50219|devicecomp_name_50220|devicecomp_name_50221|devicecomp_name_50222|devicecomp_name_50223|devicecomp_name_50224|devicecomp_name_50225|devicecomp_name_50226|devicecomp_name_50227|devicecomp_name_50228|devicecomp_name_50230|devicecomp_name_50229|devicecomp_name_50231|devicecomp_name_50232|devicecomp_name_50233|devicecomp_name_50234|devicecomp_name_50235|devicecomp_name_50236|devicecomp_name_50237|devicecomp_name_50238|devicecomp_name_50239|devicecomp_name_50240","Hero Core","Rdzeń bohatera"
"devicecomp_intro_50100|devicecomp_desc_50100_1","Additionally deal true DMG of (1/0.3/0.15% * 'Pollen' stacks) maximum health when deal DMG to normal/elites/bosses enemies. When dealing any DMG to enemies with 'Pollen' status, Datura has a 20% chance to trigger once (base DMG*'Pollen' status stacks) normal DMG, with 1s cooldown","Zadając obrażenia zwykłym wrogom/elitom/bossom, zadaje dodatkowe prawdziwe obrażenia równe 1/0.3/0.15% maksymalnego zdrowia wroga * liczbie warstw stanu. Zadając jakiekolwiek obrażenia wrogom w stanie 'Lan', Lan Yan ma 20% szans na wywołanie jednorazowych zwykłych obrażeń o wartości (podstawowe obrażenia * liczba warstw stanu 'Lan'), czas odnowienia 1 sekunda"
"devicecomp_intro_50101|devicecomp_desc_50101_1","Deployment action changes to Turn-on/Turn-off. When turn-on, creates smoke at the user's location, Max stack 'Pollen' is reduced by 75%, dealing (base DMG* 'Pollen' status stacks on all enemies) DMG per second to enemies","Rozmieszczenie zmienia się w aktywację/dezaktywację. Po aktywacji tworzy dym w miejscu postaci, maksymalna liczba warstw stanu 'Lan' zmniejsza się o 75%, zadając co sekundę obrażenia wszystkim wrogom równą (podstawowym obrażeniom * łącznej liczbie warstw stanu 'Lan' wszystkich wrogów)"
"devicecomp_intro_50102|devicecomp_desc_50102_1","-75% Total DMG. Causing every 4 stacks of 'Pollen' status, you will release a secondary skill to the target once","Obrażenia końcowe -75%. Za każde 4 warstwy statusu „Lan”, użyj 1 razu umiejętności drugorzędnej"
"devicecomp_intro_50103","Increase Datura's base DMG","Podstawowe obrażenia Lan Yan zwiększone"
"devicecomp_intro_50104","Chance to add an additional stack when causing the ""Pollen"" status. For each stack of ""Pollen"" caused to an enemy, the hero gains temporary maximum health and shield/armor for 3s.","Przy zastosowaniu statusu „Lan” istnieje szansa na dodatkową +1 warstwę. Za każdą warstwę statusu „Lan” nałożoną na przeciwnika, gracz otrzymuje limit życia i tarczy/pancerza na 3 sekundy"
"devicecomp_intro_50105","+3% smoke range for every 10% movement speed bonus when deploying(up to +30%). Increases movement speed for players, decreases for enemies within the smoke","Podczas użycia dymu, za każde 10% bonusu do prędkości ruchu, zasięg dymu zwiększa się o 3% (do maksymalnie +30%). W dymie prędkość ruchu sojuszników wzrasta, a prędkość ruchu wrogów maleje."
"devicecomp_intro_50106","After using the primary skill, +1s the duration of the ""Pollen"" status for a period, extending a small amount of duration for every 10 ""Pollen"" statuses caused","Po użyciu głównej umiejętności, czas trwania stanu ""Lan"" nałożonego w krótkim czasie zwiększa się o 1 sekundę, za każde nałożenie 10 warstw ""Lan"", czas trwania odnawia się nieznacznie."
"devicecomp_intro_50107","Increase Energy cap. Enhance all energy restoration effects for each stack of ""Pollen"" status on the enemy","Limit energii zwiększony. Za każdą warstwę stanu „Lan” u wroga, wszystkie efekty regeneracji energii są zwiększane"
"devicecomp_intro_50108","Increase the max stacks of ""Pollen"" status. For each stack of ""Pollen"" status on the enemy, +4% enemy DMG taken.","Maksymalna liczba warstw stanu „Lan” zwiększona. Za każdą warstwę stanu „Lan” u wroga, otrzymywane obrażenia +4%"
"devicecomp_intro_50120|devicecomp_desc_50120_1","Attack mode changes to laser with weapon DMG type, -50% energy cost per laser, +100% total shooting frequency. After dealing DMG every 4 times, the next attack triggers a guaranteed critical hit from the weapon","Metoda ataku zmienia się w wystrzeliwanie lasera, typ obrażeń zmienia się na obrażenia od broni, ostateczna częstotliwość strzałów wzrasta o 100%, zużycie energii na każdy laser zmniejsza się o 50%. Za każde 4 zadane obrażenia, Bi Xiao dodatkowo aktywuje 1 strzał z głównej broni z gwarantowanym krytykiem"
"devicecomp_intro_50121|devicecomp_desc_50121_1","Hound no longer attacks enemies automatically. For dealing DMG every 6 times, Hound will launch a missile at the target with whom the player deals DMG next time. When the energy cost to 0, the Hound can not launch missiles until energy is restored to 100%, with 0.5% energy restored for each DMG dealt by the player during this period","Bi Xiao nie atakuje już automatycznie wrogów. Za każde 6 zadanych obrażeń przez gracza, Bi Xiao natychmiast wystrzeliwuje pocisk w kierunku celu następnego ataku gracza. Gdy energia się wyczerpie, nie będzie wystrzeliwać pocisków, dopóki nie odzyska do 100% energii, w tym czasie za każde zadane obrażenie, gracz odzyskuje 0.5% energii"
"devicecomp_intro_50122|devicecomp_desc_50122_1","Hound will no longer cost energy while shooting. +0.5% Hound's total DMG for each point of current energy. If Hound does not deal damage within 5 seconds, +4 energy points cost per second (up to 20 energy points cost per second). \nAt 40 energy, +50% RoF; \nAt 80 energy, Hound's total DMG increase to 0.8%; \nAt 140 energy, hitting will cause once DMG to an additional enemy within 5m; \nAt 200 energy, attacking will cause elemental effect and 50% chance of triggering an Elemental Effect.","Strzelanie Bixiao nie będzie już zużywać energii, za każdy punkt energii, końcowe obrażenia Bixiao wzrastają o 0,5%. Jeśli Bixiao nie zadaje obrażeń przez 5 sekund, energia zwiększa się o 4 punkty na sekundę, do maksymalnie 20 punktów na sekundę.\nPrzy 40 punktach energii: częstotliwość strzałów +50%;\nPrzy 80 punktach energii: końcowe bonusy do obrażeń Bixiao wzrastają do 0,8%\nPrzy 160 punktach energii: po trafieniu celu, zadaje dodatkowe obrażenia jednemu wrogowi w zasięgu 5 metrów\nPrzy 200 punktach energii: strzały mają atrybuty elementarne i 50% szans na wywołanie anomalii elementarnych"
"devicecomp_intro_50123","When energy is above 50%,+3 energy Hound costs and causes an additional attack. When energy is below 25%, the Hound increases energy restoration per second and reduces total DMG","Gdy aktualna energia jest nie niższa niż 50%, zużycie energii wzrasta o 3 punkty, zadając 1 dodatkowe obrażenia. Gdy aktualna energia jest mniejsza niż 25%, regeneracja energii na sekundę wzrasta, a końcowe obrażenia maleją."
"devicecomp_intro_50124","Increases energy cap. Hound can automatically charge within 12 meters of heroes","Limit energii wzrasta. Gracze w promieniu 12 metrów od Błękitnego Nieba mogą automatycznie go ładować."
"devicecomp_intro_50125","When current energy is not higher than 50% of the energy cap, using a secondary skill will consume an additional 50% usage and restore some energy (Cooldown 6s)","Gdy aktualna energia jest niższa niż 50% maksymalnej energii, użycie drugorzędnej umiejętności zużywa dodatkowo 50% liczby użycia i regeneruje pewną ilość energii (czas odnowienia 6 sekund)"
"devicecomp_intro_50126","After moving a certain distance, the Hound's next attack will imprison targets within 5m and increase their DMG taken by 50%. While being stationary, -1 energy cost and imprison target for 0.5s","Po przemieszczeniu się na określoną odległość, następny atak zadaje obrażenia i unieruchamia wrogów w promieniu 5 metrów od trafionego celu, zwiększając otrzymywane przez nich obrażenia o 50%. Po dłuższym czasie bezruchu, zużycie energii -1 i unieruchomienie celu na 0.5 sekundy"
"devicecomp_intro_50127","Increases base RoF. When current energy exceeds a certain vaule, the bonus effect doubles","Podstawowa częstotliwość strzałów wzrasta. Gdy aktualna energia przekracza pewien próg, efekt bonusowy podwaja się"
"devicecomp_intro_50128","Increases base DMG. Within 3 seconds, increase additional DMG based on energy changes","Podstawowe obrażenia wzrastają. W ciągu 3 sekund, w zależności od zmiany energii, dodatkowe obrażenia wzrastają"
"devicecomp_intro_50140|devicecomp_desc_50140_1","The barrier can move with the caster but no longer blocks enemy projectiles. Energy cost changes to 12 per second, dealing 300% barrier DMG to enemies upon contact, and projectiles from caster gain an additional 120% barrier DMG after dealing DMG 15 times when passing through","Bariera może poruszać się razem z użytkownikiem, ale nie blokuje już wrogich pocisków. Zużycie energii zmienia się na 12 punktów na sekundę, zadając 300% obrażeń od bariery wrogom, którzy się z nią zetkną, a sojusznicze pociski przechodzące przez barierę co 15 zadanych obrażeń dodają 120% obrażeń od bariery."
"devicecomp_intro_50141|devicecomp_desc_50141_1","+200% base DMG. The generated barrier moves forward, costing 30 energy points. It has no blocking or DMG amplification effects on projectiles, and is able to penetrate enemies. Slowing effect of the barrier on enemies is reduced by 50%, hitting enemies already slowed by the barrier causes imprisoning, with every 5% of slowing effect adding 0.3s of imprisoning","Podstawowe obrażenia zwiększają się o 200%. Wytworzona bariera porusza się do przodu i zużywa 30 punktów energii. Bariera ta nie ma efektu blokowania ani zwiększania obrażeń od pocisków, może przenikać przez wrogów. Efekt spowolnienia wrogów przez barierę zmniejsza się o 50%, a trafienie wrogów już spowolnionych przez barierę powoduje unieruchomienie, z każdym 5% efektu spowolnienia, unieruchomienie trwa 0,3 sekundy."
"devicecomp_intro_50142|devicecomp_desc_50142_1","Deploying the barrier costs 40 energy points, lasts for 4s, and blocking enemy projectiles no longer costs energy","Rozstawienie bariery zużywa 40 punktów energii, bariera trwa 4 sekundy i blokowanie wrogich pocisków nie zużywa energii."
"devicecomp_intro_50143","Projectiles from players passing through the barrier receive a further increase in total DMG.","Gdy pociski sojusznicze przechodzą przez barierę, końcowe obrażenia są dodatkowo zwiększane"
"devicecomp_intro_50144","Barrier restores energy after dealing DMG 3 times or when its projectiles pass through and defeat an enemy","Po zadaniu 3 razy obrażeń przez barierę lub gdy własny pocisk przechodzi przez barierę i pokonuje wroga, energia jest odnawiana"
"devicecomp_intro_50145","Base DMG increased.+20% Barrier DMG for 4s after dealing DMG once (up to +100%)","Podstawowe obrażenia zwiększone. Za każde zadane obrażenie przez barierę, w ciągu 4 sekund obrażenia od bariery +20% (maksymalnie +100%)"
"devicecomp_intro_50146","Increases barrier length and height. Energy cost reduced for 2s after deploying barrier (energy cost to block enemy projectiles not affected by this bonus)","Długość i wysokość bariery zwiększone. W ciągu 2 sekund po rozmieszczeniu bariery, zużycie energii jest zmniejszone (zużycie energii na blokowanie pocisków wroga nie jest objęte tym bonusem)"
"devicecomp_intro_50147","Additional energy cost is reduced when blocking projectiles. Increases duration of barriers when in the Sky Shield","Podczas blokowania pocisków, dodatkowe zużycie energii jest zmniejszone. Czas trwania bariery w kopule wzrasta."
"devicecomp_intro_50148","Energy cap increased. When energy is below a certain threshold, restore 3 energy points per second","Limit energii zwiększony. Gdy energia spadnie poniżej pewnego progu, odnawia 3 punkty energii na sekundę."
"devicecomp_intro_50161","Increase Mechanism Range","Zwiększenie zasięgu sekretnej broni"
"devicecomp_intro_50162","Mechanism still restores energy when deployed; when not deployed, the restoration effect is tripled","Po rozmieszczeniu artefaktu, nadal może on odzyskiwać energię, efekt wzrasta 3-krotnie, gdy nie jest rozmieszczony"
"devicecomp_intro_50163","When deals certain amount of DMG, Mechanism will restore an additional 5 energy","Za każdym razem, gdy artefakt zadaje określoną liczbę obrażeń wrogom, dodatkowo odzyskuje 5 punktów energii"
"devicecomp_intro_50164","Mechanism increases total DMG dealt to Elites/Bosses/Dimension Portal","Ostateczne obrażenia od artefaktu wzrastają przeciwko elitom/bossom/kamieniom dusz"
"devicecomp_intro_50165","When Mechanism cost certain amount of energy, hero will gain a temporary dash (up to 3 stacks)","Za każdym razem, gdy artefakt zużywa określoną ilość energii, otrzymuje 1 tymczasowe użycie sprintu (maksymalnie 3)"
"devicecomp_intro_50166","When Mechanism cost certain amount of energy, hero will restore a secondary skill usage and +15 random reserve ammo","Tajemniczy artefakt odnawia 1 użycie drugorzędnej umiejętności i 15 losowych naboi za każdą wykorzystaną porcję energii"
"devicecomp_intro_50167","When Mechanism cost certain amount of energy, hero will have a chance to refresh the cooldown of the Primary Skill","Tajemniczy artefakt ma szansę na odświeżenie czasu odnowienia głównej umiejętności za każdą wykorzystaną porcję energii"
"devicecomp_intro_50168","Mechanism increases DMG dealt. Additionally increases DMG for every 1 point of energy capacity.","Obrażenia od artefaktu wzrastają. Za każdy punkt maksymalnej energii, obrażenia dodatkowo wzrastają"
"devicecomp_intro_50169","A portion of energy restoration is converted into a health and shield/armor cap for 5s","Część odzyskanej energii zostanie przekształcona w maksymalne życie i tarczę/pancerz trwające 5 sekund"
"devicecomp_intro_50200|devicecomp_desc_50200_1","When Ao Bai causes explosion DMG, it will cause the ""Pollen"" status to all enemies with a 0.4s cooldown","Aogū wywołuje eksplozję zadając obrażenia i nakłada status „Lan” na wrogów, z czasem odnowienia 0,4 sekundy dla każdego przeciwnika"
"devicecomp_intro_50201|devicecomp_desc_50201_1","Hound dealing DMGs every 8 times will causes an additional explosion at the target, dealing 300% DMG with the same AoE as a grenade","Co 8 obrażenie Bi Xiao powoduje dodatkowe 300% obrażeń od eksplozji w miejscu celu, zasięg eksplozji jest taki sam jak granatów detonujących."
"devicecomp_intro_50202|devicecomp_desc_50202_1","During dual wielding, +50% energy restoration speed, +60% increase effect on projectiles from players passing through the barrier","Podczas używania broni dwuręcznej, szybkość regeneracji energii +50%, a efekt zwiększenia ostatecznych obrażeń od pocisków sojuszniczych przez barierę wzrasta o 60%."
"devicecomp_intro_50203|devicecomp_desc_50203_1","Smoke Grenades will release Datura smoke at the explosion site（with 2s cooldown）, the Datura smoke duration equals 33% of the grenade's duration (CD: 2s)","Granat dymny uwalnia dym „Lan” w miejscu eksplozji, którego czas trwania jest równy 1/3 czasu trwania granatu dymnego (CD: 2s)."
"devicecomp_intro_50204|devicecomp_desc_50204_1","Hound prioritizes attacking imprisoned enemies, +50% total DMG dealt to them","Bi Xiao będzie priorytetowo atakować wrogów uwięzionych i zadawać im ostateczne obrażenia zwiększone o 50%."
"devicecomp_intro_50205|devicecomp_desc_50205_1","Have a chance to add elemental effect to projectiles when no-elemental projectiles pass through barrier. +2.5% DMG for each energy point difference between current energy and energy cap.","Projektyl bez atrybutów elementarnych przechodząc przez barierę ma szansę na dodanie atrybutów elementarnych. Za każdy punkt różnicy między aktualną energią a maksymalnym limitem energii, obrażenia księcia wzrastają o 2,5%"
"devicecomp_intro_50206|devicecomp_desc_50206_1","Leap will cost 20% of current energy, creating smoke at both the start and end position, with a 3s cooldown. +5% Smoke range for every 5 points of energy cost","Skok zużywa 20% aktualnej energii, tworząc po jednym obszarze dymu na początku i końcu skoku, z czasem odnowienia 3 sekundy. Każde zużycie 5 punktów energii zwiększa zasięg dymu o 5%"
"devicecomp_intro_50207|devicecomp_desc_50207_1","Hound Attack mode changes to shotgun: Each attack will launch 5 projectiles,-60% total DMG of each projectile. Hound will automatically attacks enemies with -80% attack range","Ataki Bi Xiao zmieniają się w tryb strzelby: wystrzeliwuje 5 pocisków za każdym razem, ostateczne obrażenia każdego pocisku są zmniejszone o 60%. Automatycznie atakuje wrogów, zasięg ataku zmniejszony o 80%."
"devicecomp_intro_50208|devicecomp_desc_50208_1","When cleave hits the barrier, it will release a nova towards the reticle that can penetrate twice, casting a secondary skill on all enemies hit by the nova without cost","Uderzenie cięciem w barierę wyzwala falę uderzeniową w kierunku celownika, która może przebić się przez 2 razy, używając raz bez zużycia energii drugorzędnej umiejętności na wszystkich wrogach trafionych przez falę uderzeniową."
"devicecomp_intro_50209|devicecomp_desc_50209_1","Chain Lightning hitting enemies with ""Pollen"" status will additionally bounce to all enemies within 5m","Łańcuchowe błyskawice uderzające w wrogów z status „Lan” będą dodatkowo przeskakiwać do wszystkich wrogów w promieniu 5 metrów od celu"
"devicecomp_intro_50210|devicecomp_desc_50210_1","A 40% chance to trigger a Thunderbolt upon hitting an enemy (Cooldown 0.5s)","Po trafieniu wroga istnieje 40% szansy na wywołanie jednorazowego błyskawicy. (czas odnowienia 0.5 sekund)"
"devicecomp_intro_50211|devicecomp_desc_50211_1","When own projectiles pass through a barrier and crit, deals True DMG equal to 50% of this DMG to one enemy within 15m of the target","Gdy własny pocisk przechodzi przez barierę i zadaje cios krytyczny, zadaje prawdziwe obrażenia równowartości 50% tej szkody 1 wrogowi w promieniu 15 metrów od celu."
"devicecomp_intro_50212|devicecomp_desc_50212_1","Causing a Fatal Bloom or causing 8 times of Fatal Bloom DMG will additionally cause one stack of ""Pollen"" status","Dodanie znacznika „Feihua” lub zadanie 8 obrażeń „Feihua” nakłada dodatkowy status „Lan”"
"devicecomp_intro_50213|devicecomp_desc_50213_1","Each time Hound's attack will have 50% chance to launch a Flying Sword and charge [Blade Heart]","Z każdym atakiem Bixiao ma 50% szans na wystrzelenie jednego miecza latającego i naładowanie „Sercem Miecza”"
"devicecomp_intro_50214|devicecomp_desc_50214_1","When the flying sword passes through a barrier, it costs an additional 4 energy points to imbue the flying sword with the DMG and effects of Fatal Bloom (CD: 1 second)","Gdy latający miecz przechodzi przez barierę, dodatkowo zużywa 4 punkty energii, aby miecz niosł ze sobą obrażenia i efekty Latających Kwiatów (czas odnowienia 1 sekunda)."
"devicecomp_intro_50215|devicecomp_desc_50215_1","When causing each stack of ""Pollen"", +3% movement speed for 8s, the max stacks count equals 20% Max Energy value. +2% skill DMG for every 1% movement speed bonus","Za każdy dodany status „Lan”, otrzymujesz status zwiększający prędkość ruchu o 3% przez 8 sekund, z maksymalną liczbą warstw równą energii / 5. Za każde 1% zwiększenia prędkości ruchu, obrażenia umiejętności wzrastają o 2%"
"devicecomp_intro_50216|devicecomp_desc_50216_1","Hound has a chance to deal double DMG when dealing DMG. +1% chance for each stack of [Fist Sensation]","Gdy Bi Xiao zadaje obrażenia, istnieje szansa na zadanie podwójnych obrażeń. Za każdą warstwę intencji pięści, szansa wzrasta o 1%."
"devicecomp_intro_50217|devicecomp_desc_50217_1","When Striking Punch hits a barrier, it will release a nova towards the reticle, casting a secondary skill on all enemies hit by the nova without cost","Uderzenie pięścią w barierę wyzwala falę uderzeniową w kierunku celownika, używając raz bez zużycia energii drugorzędnej umiejętności na wszystkich wrogach trafionych przez falę uderzeniową."
"devicecomp_intro_50218|devicecomp_desc_50218_1","Essence Chain hitting enemies will cost 5 energy points and cause a stack of ""Pollen"" when energy is above 50%","Gdy energia jest wyższa niż 50%, trafienie umiejętnością „Zhenyao” zużywa 5 punktów energii i nakłada status „Lan”"
"devicecomp_intro_50219|devicecomp_desc_50219_1","For each time Hound deals a DMG, the using weapon gains +1 ""Temporary Level"" for 8s. The maximum Temporary Level is equal to the highest weapon level among both weapons","Za każde zadane obrażenie, główna broń otrzymuje +1 „tymczasowy poziom”, który trwa 8 sekund. Maksymalny tymczasowy poziom jest równy najwyższemu poziomowi broni głównej/bocznej."
"devicecomp_intro_50220|devicecomp_desc_50220_1","+2 to the number of [Cudgel] after Soul Strike passes through a barrier. The range of Soul Strike increases with the length/width of the barrier","Po przejściu przez barierę, liczba uderzeń [Mighty Strike] wzrasta o 2. Zasięg Duszy Zniszczenia wzrasta wraz z długością/szerokością bariery."
"devicecomp_intro_50221|devicecomp_desc_50221_1","When Li and the mechanism cost energy, 50% of it will charge the other","Gdy Li i Sekretna Broń zużywają energię, 50% tej energii ładuje się na korzyść drugiej strony."
"devicecomp_intro_50222|devicecomp_desc_50222_1","For each card that passes through the barrier, the total DMG of projectiles from players by the barrier is increased by an additional 2% for 4s","Za każdą kartę przechodzącą przez barierę, końcowe obrażenia przyjaznych pocisków zwiększają się o dodatkowe 2%, trwające 4 sekundy."
"devicecomp_intro_50223|devicecomp_desc_50223_1","Each stack of ""Pollen"" caused a 2% chance to gain once occult scroll upgrade. For each remaining occult scroll upgrade, +12% skill DMG","Za każdą nałożoną warstwę stanu „Lan”, istnieje 2% szans na otrzymanie jednego dodatkowego poziomu ulepszenia tajemnego zwoju. Za każdy pozostały poziom ulepszenia tajemnego zwoju, obrażenia umiejętności wzrastają o 12%."
"devicecomp_intro_50224|devicecomp_desc_50224_1","When the Hound deals DMG every 3 times, player will obtain a most probable [Astrohouse], with a 20% chance to obtain the [Impure Astrohouse]","Za każde 3 zadanych obrażeń, Bi Xiao otrzymuje 1 najbardziej prawdopodobny [Znak Zodiaku], z 20% szansą na otrzymanie [Zmiennej Gwiazdy]."
"devicecomp_intro_50225|devicecomp_desc_50225_1","+50% base energy cost for Datura, generating an additional smoke at the Ironwing position. For each stack of ""Pollen"" on the enemy, +25% skill DMG dealt to that enemy","Podstawowe zużycie energii przez „Lan Yan” wzrasta o 50%, dodatkowo generując jedną chmurę dymną na pozycji Żelaznych Skrzydeł. Za każdą warstwę stanu „Lan” na wrogu, obrażenia umiejętności wzrastają o 25%."
"devicecomp_intro_50226|devicecomp_desc_50226_1","When Iron Wing releases a nova in Strike mode, Hound also releases a nova. When Iron Wing launches shoulder cannon in Fire mode, Hound also launches shoulder cannons. DMG is affected by Hound's DMG bonuses.","Podczas wystrzeliwania fali uderzeniowej w trybie uderzenia Żelaznych Skrzydeł, Bi Xiao również wystrzeliwuje falę uderzeniową. Podczas wystrzeliwania rakiety z ramienia w trybie ognia Żelaznych Skrzydeł, Bi Xiao również wystrzeliwuje rakiety. Obrażenia są zwiększane przez bonusy obrażeń Bi Xiao."
"devicecomp_intro_50227|devicecomp_desc_50227_1","When the barrier is active and ""Control Mastery"" is not equipped, there will be a barrier being cast in front of Iron Wing as well. All attacks from Iron Wing receive the total DMG bonus of Matrix","Gdy bariera jest aktywna, a gracz nie jest wyposażony w ""Imperialny Sztylet"", przed Iron Wing również rozkłada się bariera. Wszystkie ataki Iron Wing mogą korzystać z końcowego bonusu do obrażeń przyjaznych pocisków od bariery."
"devicecomp_intro_50228|devicecomp_desc_50228_1","+50% of Datura's base energy cost, causing ""Pollen"" status will add an extra stack and a 30% chance to trigger the Decay Effect. When energy is below 40%, Li costs 50% of current energy and restores Datura energy double of cost. (5s cooldown)","Podstawowe zużycie energii przez „Lan Yan” wzrasta o 50%, nakładając status „Lan” dodaje dodatkową warstwę i ma 30% szansy na wywołanie anomalii korozyjnej. Gdy energia spadnie poniżej 40%, zużywa 50% własnej energii i regeneruje dwukrotność tej wartości jako energię „Lan Yan” (czas odnowienia 5 sekund)"
"devicecomp_desc_50103_1","+100% base DMG.+0.3% Datura's DMG for every 1 energy point","Podstawowe obrażenia +100%. Za każdy punkt energii, obrażenia Lan Yan zwiększają się o 0,3%"
"devicecomp_desc_50103_2","+150% base DMG. +0.6% Datura's DMG for every 1 energy point","Podstawowe obrażenia +150%. Za każdy punkt energii, obrażenia Lan Yan zwiększają się o 0,6%"
"devicecomp_desc_50103_3","+250% base DMG. +1% Datura's DMG for every 1 energy point","Podstawowe obrażenia +250%. Za każdy punkt energii, obrażenia Lan Yan zwiększają się o 1%"
"devicecomp_desc_50104_1","30% chance to add an additional stack. Gain 2 points of maximum health and shield/armor for 3s","30% szans na dodatkową +1 warstwę. Otrzymuje 2 punkty limitu życia i tarczy/pancerza na 3 sekundy"
"devicecomp_desc_50104_2","60% chance to add an additional stack. Gain 4 points of maximum health and shield/armor for 3s","60% szans na dodatkową +1 warstwę. Otrzymuje 4 punkty limitu życia i tarczy/pancerza na 3 sekundy"
"devicecomp_desc_50104_3","100% chance to add an additional stack. Gain 6 points of maximum health and shield/armor for 3s","100% szans na dodatkową warstwę +1. Zyskujesz 6 punktów maksymalnego życia i tarczy/pancerza na 3 sekundy."
"devicecomp_desc_50105_1","+10% players' movement speed, -20% enemies' movement speed","Prędkość ruchu sojuszników +10%, prędkość ruchu wrogów -20%."
"devicecomp_desc_50105_2","+20% players' movement speed, -30% enemies' movement speed","Prędkość ruchu sojuszników +20%, prędkość ruchu wrogów -30%."
"devicecomp_desc_50105_3","+30% players' movement speed,-40% enemies' movement speed","Prędkość ruchu sojuszników +30%, prędkość ruchu wrogów -40%."
"devicecomp_desc_50106_1","+1s to the duration of ""Pollen"" status caused within 6s; recover duration for 0.5s","Czas trwania stanu ""Lan"" nałożonego w ciągu 6 sekund zwiększa się o 1 sekundę; czas trwania odnawia się o 0,5 sekundy."
"devicecomp_desc_50106_2","+1s to the duration of ""Pollen"" status caused within 8s; recover duration for 0.5s","Czas trwania stanu ""Lan"" nałożonego w ciągu 8 sekund zwiększa się o 1 sekundę; czas trwania odnawia się o 1 sekundę."
"devicecomp_desc_50106_3","+1s to the duration of ""Pollen"" status caused within 15s; recover duration for 1.5s","Czas trwania stanu „Lan” nałożonego w ciągu 15 sekund zwiększa się o 1 sekundę; czas regeneracji wynosi 1,5 sekundy"
"devicecomp_desc_50107_1","+60 Energy cap. +1% Energy restoration effects","Limit energii +60. Efekty regeneracji energii zwiększone o 1%"
"devicecomp_desc_50107_2","+90 Energy cap. +1.5% Energy restoration effects","Limit energii +90. Efekty regeneracji energii zwiększone o 1,5%"
"devicecomp_desc_50107_3","+120 Energy cap.+2% Energy restoration effects","Limit energii +120. Efekty regeneracji energii zwiększone o 2%"
"devicecomp_desc_50108_1","+1 Max stacks.","Maksymalna liczba warstw +1"
"devicecomp_desc_50108_2","+2 Max stacks.","Limit pięter +2"
"devicecomp_desc_50108_3","+3 Max stacks.","Maksymalna liczba warstw +3"
"devicecomp_desc_50123_1","Additionally deals a 75% DMG attack. +4 energy restoration per second, -30% total DMG","Zadaje 1 dodatkowe obrażenia równe 75% wartości. Regeneracja energii na sekundę wzrasta o 4, końcowe obrażenia maleją o 30%."
